"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0032501",101,7908,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000006629,10090.ENSMUSP00000009550,10090.ENSMUSP00000013667,10090.ENSMUSP00000015987,10090.ENSMUSP00000018755,10090.ENSMUSP00000019516,10090.ENSMUSP00000019611,10090.ENSMUSP00000019992,10090.ENSMUSP00000020500,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000022369,10090.ENSMUSP00000022947,10090.ENSMUSP00000023083,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000026551,10090.ENSMUSP00000027897,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000028328,10090.ENSMUSP00000030039,10090.ENSMUSP00000031445,10090.ENSMUSP00000031447,10090.ENSMUSP00000031668,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034270,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000040019,10090.ENSMUSP00000041579,10090.ENSMUSP00000042405,10090.ENSMUSP00000043816,10090.ENSMUSP00000044276,10090.ENSMUSP00000045478,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000053232,10090.ENSMUSP00000055178,10090.ENSMUSP00000055225,10090.ENSMUSP00000065832,10090.ENSMUSP00000066701,10090.ENSMUSP00000067181,10090.ENSMUSP00000067241,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000074621,10090.ENSMUSP00000076224,10090.ENSMUSP00000076367,10090.ENSMUSP00000076459,10090.ENSMUSP00000077423,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000081334,10090.ENSMUSP00000081946,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000088291,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000092148,10090.ENSMUSP00000096241,10090.ENSMUSP00000099493,10090.ENSMUSP00000099935,10090.ENSMUSP00000101049,10090.ENSMUSP00000101080,10090.ENSMUSP00000103243,10090.ENSMUSP00000103881,10090.ENSMUSP00000104322,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000110777,10090.ENSMUSP00000112104,10090.ENSMUSP00000113500,10090.ENSMUSP00000113729,10090.ENSMUSP00000115246,10090.ENSMUSP00000116426,10090.ENSMUSP00000121358,10090.ENSMUSP00000124131,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143605,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153410","Col1a1,Angptl4,Sptbn1,Elk1,Bcas1,Rxrg,Pdlim4,Nrbp2,Arhgef25,Lama4,Appl2,Slc9a3r1,Per1,Vcl,Matn2,Cyp2d22,Cdh2,Pcsk5,Dpysl4,Smyd2,Vim,Gsn,Col5a1,Entpd2,Fmn2,Aacs,Anxa3,Col1a2,Nr2f2,Col4a1,Col4a2,Map1lc3b,Ntrk3,Kat6a,Irs2,Piezo2,Lgi4,Scn7a,Col27a1,Sh3pxd2b,Lzts2,Klf9,Mbp,Ppp1r9a,Atp1b2,Kcnh2,Stard13,Vstm4,Kcna1,Cdkn1b,Mpz,Aatk,Nav1,Plxnb1,Plec,Smtn,Zdhhc8,Gjc3,Sgcd,Rasal2,Htt,Dysf,Erbb3,Cldn19,Ubp1,Hmgb1,Atp1a2,Spp1,Foxd3,Col3a1,Otud7b,Sema6c,Prnp,Marcks,Nfasc,Prx,Per3,L1cam,Col18a1,Ctnna3,Kirrel,Wwp1,Gas7,Plcb1,Bcl2,Tnk2,Hnrnpk,Cadm2,Slc7a2,Drp2,Rapgef3,Ide,Tle3,Ncam1,Apoe,Ank3,Sema4c,Ugt8a,Camk2d,Cebpd,Aldh1a1",2.74e-05,0.0068,"Multicellular organismal process"
"Process","GO:0051128",44,2546,10090,"10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000017288,10090.ENSMUSP00000018755,10090.ENSMUSP00000020500,10090.ENSMUSP00000022369,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000030623,10090.ENSMUSP00000035113,10090.ENSMUSP00000035802,10090.ENSMUSP00000037909,10090.ENSMUSP00000044276,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000049723,10090.ENSMUSP00000065832,10090.ENSMUSP00000071966,10090.ENSMUSP00000078945,10090.ENSMUSP00000081334,10090.ENSMUSP00000082682,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000090633,10090.ENSMUSP00000099935,10090.ENSMUSP00000101004,10090.ENSMUSP00000103243,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000110777,10090.ENSMUSP00000112104,10090.ENSMUSP00000113038,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000142284,10090.ENSMUSP00000153467","Sptbn1,Ap2m1,Rnd3,Pdlim4,Appl2,Vcl,Cdh2,Pcsk5,Vim,Gsn,Col5a1,Sfpq,Ss18l2,Col16a1,Ntrk3,Sh3pxd2b,Mbp,Ppp1r9a,Atp1b2,Nek6,Cdkn1b,Plxnb1,Htt,Cldn19,Hmgb1,Sema6c,Prnp,Marcks,Ahnak,L1cam,Cirbp,Kirrel,Plcb1,Bcl2,Tnk2,Hnrnpk,Sept8,Rapgef3,Myo9a,Eps8l1,Ncam1,Apoe,Sema4c,Trip10",2.72e-05,0.0068,"Regulation of cellular component organization"
"Process","GO:0065008",60,3943,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000019992,10090.ENSMUSP00000020500,10090.ENSMUSP00000021077,10090.ENSMUSP00000023083,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028328,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032768,10090.ENSMUSP00000034270,10090.ENSMUSP00000034941,10090.ENSMUSP00000037909,10090.ENSMUSP00000038514,10090.ENSMUSP00000040019,10090.ENSMUSP00000041828,10090.ENSMUSP00000042405,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055178,10090.ENSMUSP00000055225,10090.ENSMUSP00000070648,10090.ENSMUSP00000073124,10090.ENSMUSP00000074621,10090.ENSMUSP00000076459,10090.ENSMUSP00000078945,10090.ENSMUSP00000081334,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000099493,10090.ENSMUSP00000099935,10090.ENSMUSP00000101004,10090.ENSMUSP00000101080,10090.ENSMUSP00000103243,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000113038,10090.ENSMUSP00000116426,10090.ENSMUSP00000121358,10090.ENSMUSP00000124131,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000153410","Angptl4,Sptbn1,Ap2m1,Lama4,Appl2,Slc9a3r1,Cyp2d22,Cdh2,Pcsk5,Vim,Gsn,Entpd2,Aacs,Col1a2,Nr2f2,Map1lc3b,Plscr4,Ntrk3,Irs2,Piezo2,Sorcs2,Scn7a,Mbp,Ppp1r9a,Atp1b2,Kcnh2,Fxyd1,Vstm4,Kcna1,Xkr4,Plec,Smtn,Sgcd,Htt,Cldn19,Hmgb1,Atp1a2,Spp1,Col3a1,Sema6c,Prnp,Marcks,Per3,L1cam,Cirbp,Ctnna3,Kirrel,Plcb1,Bcl2,Hnrnpk,Sept8,Rapgef3,Ide,Tle3,Apoe,Ank3,Pex5l,Sema4c,Camk2d,Aldh1a1",2.97e-05,0.0071,"Regulation of biological quality"
"Process","GO:0048545",12,301,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000015987,10090.ENSMUSP00000021062,10090.ENSMUSP00000031447,10090.ENSMUSP00000037909,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000102710,10090.ENSMUSP00000108371","Col1a1,Rxrg,Ddx5,Anxa3,Ntrk3,Klf9,Mbp,Hmgb1,Atp1a2,Spp1,Txnip,Bcl2",3.09e-05,0.0073,"Response to steroid hormone"
"Process","GO:0010646",54,3447,10090,"10090.ENSMUSP00000000291,10090.ENSMUSP00000001547,10090.ENSMUSP00000006629,10090.ENSMUSP00000019611,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000021416,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000026150,10090.ENSMUSP00000027897,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000031445,10090.ENSMUSP00000037909,10090.ENSMUSP00000038514,10090.ENSMUSP00000041828,10090.ENSMUSP00000045478,10090.ENSMUSP00000046906,10090.ENSMUSP00000047410,10090.ENSMUSP00000051468,10090.ENSMUSP00000053232,10090.ENSMUSP00000066880,10090.ENSMUSP00000071966,10090.ENSMUSP00000072894,10090.ENSMUSP00000077753,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000084043,10090.ENSMUSP00000085192,10090.ENSMUSP00000088291,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000095608,10090.ENSMUSP00000099848,10090.ENSMUSP00000099935,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000123090,10090.ENSMUSP00000124131,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677","Mnt,Col1a1,Sptbn1,Arhgef25,Dusp6,Appl2,Ddx5,Slc9a3r1,Per1,Mbip,Ivns1abp,Lbh,Cdh2,Pcsk5,Arhgap19,Smyd2,Lurap1,Sfpq,Aacs,Ntrk3,Irs2,Sorcs2,Lzts2,Ppp1r9a,Tax1bp3,Plekha4,Stard13,Cadm4,Plxnb1,Peli2,Gid8,Htt,Erbb3,Hmgb1,Spp1,Col3a1,Otud7b,Prnp,Marcks,Fam53b,Dennd1a,L1cam,Plcb1,Bcl2,Hnrnpk,Dusp15,Tle3,Eps8l1,Ncam1,Apoe,Ank3,Pex5l,Sema4c,Camk2d",4.02e-05,0.0094,"Regulation of cell communication"
"Process","GO:0048699",27,1259,10090,"10090.ENSMUSP00000015987,10090.ENSMUSP00000019516,10090.ENSMUSP00000019611,10090.ENSMUSP00000021077,10090.ENSMUSP00000022369,10090.ENSMUSP00000022947,10090.ENSMUSP00000026551,10090.ENSMUSP00000028062,10090.ENSMUSP00000032768,10090.ENSMUSP00000037909,10090.ENSMUSP00000041579,10090.ENSMUSP00000046906,10090.ENSMUSP00000055225,10090.ENSMUSP00000067241,10090.ENSMUSP00000071966,10090.ENSMUSP00000078945,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000092148,10090.ENSMUSP00000099935,10090.ENSMUSP00000104322,10090.ENSMUSP00000108371,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143605","Rxrg,Nrbp2,Arhgef25,Slc9a3r1,Vcl,Matn2,Dpysl4,Vim,Nr2f2,Ntrk3,Lgi4,Ppp1r9a,Kcna1,Nav1,Plxnb1,Htt,Col3a1,Sema6c,Nfasc,L1cam,Gas7,Bcl2,Ncam1,Apoe,Ank3,Sema4c,Ugt8a",4.17e-05,0.0096,"Generation of neurons"
"Process","GO:0098609",16,533,10090,"10090.ENSMUSP00000022369,10090.ENSMUSP00000025166,10090.ENSMUSP00000047353,10090.ENSMUSP00000066701,10090.ENSMUSP00000066880,10090.ENSMUSP00000078384,10090.ENSMUSP00000081334,10090.ENSMUSP00000092148,10090.ENSMUSP00000092210,10090.ENSMUSP00000099935,10090.ENSMUSP00000101080,10090.ENSMUSP00000103243,10090.ENSMUSP00000108371,10090.ENSMUSP00000113500,10090.ENSMUSP00000130668,10090.ENSMUSP00000142319","Vcl,Cdh2,Atp1b2,Mpz,Cadm4,Ttyh1,Cldn19,Nfasc,Cdh19,L1cam,Ctnna3,Kirrel,Bcl2,Cadm2,Ncam1,Pcdh7",4.41e-05,0.0098,"Cell-cell adhesion"
"Process","GO:0034767",10,221,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000045613,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000078945,10090.ENSMUSP00000105743,10090.ENSMUSP00000116426,10090.ENSMUSP00000138326","Slc9a3r1,Slc36a2,Atp1b2,Kcnh2,Fxyd1,Kcna1,Htt,Plcb1,Rapgef3,Ank3",5.22e-05,0.0115,"Positive regulation of ion transmembrane transport"
"Process","GO:0043087",13,371,10090,"10090.ENSMUSP00000037909,10090.ENSMUSP00000047410,10090.ENSMUSP00000047881,10090.ENSMUSP00000050211,10090.ENSMUSP00000063217,10090.ENSMUSP00000065619,10090.ENSMUSP00000071966,10090.ENSMUSP00000077423,10090.ENSMUSP00000097812,10090.ENSMUSP00000099848,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000136453","Ntrk3,Tax1bp3,Dock9,Mtss2,Asap2,Rasgef1c,Plxnb1,Rasal2,Ralgds,Dennd1a,Rapgef3,Myo9a,Tbc1d10a",5.23e-05,0.0115,"Regulation of GTPase activity"
"Process","GO:0050790",41,2369,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000019611,10090.ENSMUSP00000021077,10090.ENSMUSP00000021416,10090.ENSMUSP00000022566,10090.ENSMUSP00000026150,10090.ENSMUSP00000028239,10090.ENSMUSP00000029910,10090.ENSMUSP00000031447,10090.ENSMUSP00000032768,10090.ENSMUSP00000037909,10090.ENSMUSP00000038514,10090.ENSMUSP00000044276,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047410,10090.ENSMUSP00000047881,10090.ENSMUSP00000050211,10090.ENSMUSP00000053232,10090.ENSMUSP00000063217,10090.ENSMUSP00000065619,10090.ENSMUSP00000065832,10090.ENSMUSP00000069418,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000077423,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000097812,10090.ENSMUSP00000099848,10090.ENSMUSP00000102710,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000116426,10090.ENSMUSP00000122852,10090.ENSMUSP00000125840,10090.ENSMUSP00000133302,10090.ENSMUSP00000136453","Angptl4,Arhgef25,Slc9a3r1,Mbip,Spata13,Arhgap19,Gsn,Nsmaf,Anxa3,Nr2f2,Ntrk3,Irs2,Sh3pxd2b,Mbp,Ppp1r9a,Tax1bp3,Dock9,Mtss2,Stard13,Asap2,Rasgef1c,Cdkn1b,C4b,Plxnb1,Plec,Rasal2,Htt,Erbb3,Hmgb1,Prnp,Marcks,Ralgds,Dennd1a,Txnip,Plcb1,Bcl2,Rapgef3,Myo9a,Eps8l1,Apoe,Tbc1d10a",5.29e-05,0.0115,"Regulation of catalytic activity"
"Process","GO:0120036",26,1210,10090,"10090.ENSMUSP00000019611,10090.ENSMUSP00000021077,10090.ENSMUSP00000022369,10090.ENSMUSP00000022566,10090.ENSMUSP00000022947,10090.ENSMUSP00000026551,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000037909,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047374,10090.ENSMUSP00000050211,10090.ENSMUSP00000071966,10090.ENSMUSP00000078384,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000092148,10090.ENSMUSP00000099935,10090.ENSMUSP00000104322,10090.ENSMUSP00000108371,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143605","Arhgef25,Slc9a3r1,Vcl,Spata13,Matn2,Dpysl4,Vim,Gsn,Ntrk3,Ppp1r9a,Atp1b2,Ptpdc1,Mtss2,Plxnb1,Ttyh1,Sema6c,Prnp,Nfasc,L1cam,Gas7,Bcl2,Ncam1,Apoe,Ank3,Sema4c,Ugt8a",5.68e-05,0.012,"Plasma membrane bounded cell projection organization"
"Process","GO:0014037",5,41,10090,"10090.ENSMUSP00000037909,10090.ENSMUSP00000041579,10090.ENSMUSP00000073124,10090.ENSMUSP00000080716,10090.ENSMUSP00000096241","Ntrk3,Lgi4,Plec,Erbb3,Prx",5.93e-05,0.0122,"Schwann cell differentiation"
"Process","GO:0050770",9,182,10090,"10090.ENSMUSP00000025166,10090.ENSMUSP00000028062,10090.ENSMUSP00000037909,10090.ENSMUSP00000046185,10090.ENSMUSP00000071966,10090.ENSMUSP00000088333,10090.ENSMUSP00000099935,10090.ENSMUSP00000133302,10090.ENSMUSP00000142284","Cdh2,Vim,Ntrk3,Mbp,Plxnb1,Sema6c,L1cam,Apoe,Sema4c",6.48e-05,0.0132,"Regulation of axonogenesis"
"Process","GO:0001101",8,142,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000031668,10090.ENSMUSP00000033898,10090.ENSMUSP00000035802,10090.ENSMUSP00000065832,10090.ENSMUSP00000073124,10090.ENSMUSP00000085192,10090.ENSMUSP00000108371","Col1a1,Col1a2,Col4a1,Col16a1,Cdkn1b,Plec,Col3a1,Bcl2",7e-05,0.014,"Response to acid chemical"
"Process","GO:0001667",10,230,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000025166,10090.ENSMUSP00000038514,10090.ENSMUSP00000053232,10090.ENSMUSP00000055178,10090.ENSMUSP00000073124,10090.ENSMUSP00000082682,10090.ENSMUSP00000088333,10090.ENSMUSP00000101049,10090.ENSMUSP00000142284","Slc9a3r1,Cdh2,Irs2,Stard13,Vstm4,Plec,Hmgb1,Sema6c,Col18a1,Sema4c",7.18e-05,0.0142,"Ameboidal-type cell migration"
"Process","GO:0055065",14,439,10090,"10090.ENSMUSP00000042405,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000076459,10090.ENSMUSP00000078945,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000108371,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Scn7a,Atp1b2,Kcnh2,Fxyd1,Kcna1,Sgcd,Htt,Atp1a2,Spp1,Prnp,Bcl2,Apoe,Ank3,Camk2d",7.19e-05,0.0142,"Metal ion homeostasis"
"Process","GO:0040011",16,558,10090,"10090.ENSMUSP00000001792,10090.ENSMUSP00000019611,10090.ENSMUSP00000022947,10090.ENSMUSP00000026551,10090.ENSMUSP00000036138,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000088333,10090.ENSMUSP00000092148,10090.ENSMUSP00000099935,10090.ENSMUSP00000130668,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284","Il16,Arhgef25,Matn2,Dpysl4,Cmtm5,Plxnb1,Plec,Hmgb1,Atp1a2,Spp1,Sema6c,Nfasc,L1cam,Ncam1,Ank3,Sema4c",7.45e-05,0.0144,"Locomotion"
"Process","GO:1901700",33,1763,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000006105,10090.ENSMUSP00000009550,10090.ENSMUSP00000015987,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000028062,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000034941,10090.ENSMUSP00000035802,10090.ENSMUSP00000037909,10090.ENSMUSP00000038514,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000065832,10090.ENSMUSP00000073124,10090.ENSMUSP00000077423,10090.ENSMUSP00000078945,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000085192,10090.ENSMUSP00000088833,10090.ENSMUSP00000102710,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000130668,10090.ENSMUSP00000153410","Col1a1,Shpk,Elk1,Rxrg,Slc9a3r1,Per1,Vim,Aacs,Col1a2,Nr2f2,Col4a1,Plscr4,Col16a1,Ntrk3,Irs2,Klf9,Mbp,Cdkn1b,Plec,Rasal2,Htt,Hmgb1,Atp1a2,Spp1,Col3a1,Prnp,Txnip,Plcb1,Bcl2,Hnrnpk,Rapgef3,Ncam1,Aldh1a1",7.7e-05,0.0147,"Response to oxygen-containing compound"
"Process","GO:0009966",48,3013,10090,"10090.ENSMUSP00000000291,10090.ENSMUSP00000001547,10090.ENSMUSP00000006629,10090.ENSMUSP00000019611,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000021416,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000026150,10090.ENSMUSP00000027897,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000037909,10090.ENSMUSP00000045478,10090.ENSMUSP00000047410,10090.ENSMUSP00000051468,10090.ENSMUSP00000053232,10090.ENSMUSP00000066880,10090.ENSMUSP00000071966,10090.ENSMUSP00000072894,10090.ENSMUSP00000077753,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000085192,10090.ENSMUSP00000088291,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000095608,10090.ENSMUSP00000099848,10090.ENSMUSP00000099935,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000123090,10090.ENSMUSP00000124131,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677","Mnt,Col1a1,Sptbn1,Arhgef25,Dusp6,Appl2,Ddx5,Slc9a3r1,Per1,Mbip,Ivns1abp,Lbh,Cdh2,Pcsk5,Arhgap19,Smyd2,Lurap1,Sfpq,Ntrk3,Lzts2,Tax1bp3,Plekha4,Stard13,Cadm4,Plxnb1,Peli2,Gid8,Htt,Erbb3,Hmgb1,Col3a1,Otud7b,Prnp,Marcks,Fam53b,Dennd1a,L1cam,Plcb1,Bcl2,Hnrnpk,Dusp15,Tle3,Eps8l1,Ncam1,Apoe,Pex5l,Sema4c,Camk2d",8.3e-05,0.0157,"Regulation of signal transduction"
"Process","GO:0044093",31,1615,10090,"10090.ENSMUSP00000028239,10090.ENSMUSP00000031447,10090.ENSMUSP00000034270,10090.ENSMUSP00000037909,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047410,10090.ENSMUSP00000047881,10090.ENSMUSP00000050211,10090.ENSMUSP00000055225,10090.ENSMUSP00000063217,10090.ENSMUSP00000065619,10090.ENSMUSP00000065832,10090.ENSMUSP00000071966,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000097812,10090.ENSMUSP00000099848,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000121358,10090.ENSMUSP00000122852,10090.ENSMUSP00000133302,10090.ENSMUSP00000136453,10090.ENSMUSP00000138326","Gsn,Anxa3,Map1lc3b,Ntrk3,Mbp,Ppp1r9a,Atp1b2,Tax1bp3,Dock9,Mtss2,Kcna1,Asap2,Rasgef1c,Cdkn1b,Plxnb1,Htt,Erbb3,Hmgb1,Prnp,Marcks,Ralgds,Dennd1a,Plcb1,Bcl2,Hnrnpk,Rapgef3,Ide,Myo9a,Apoe,Tbc1d10a,Ank3",8.35e-05,0.0157,"Positive regulation of molecular function"
